type,concept_id,concept_label,question,probability,passage_id,auteur,oeuvre,ref,langue,extrait
candidat_proche,concept_divine_prescience,Divine Prescience (πρόγνωσις),discusses Divine Prescience (πρόγνωσις)?,0.71,passage_aug_corrept_1_10,Augustine,De Correptione et Gratia,PL 44.1.10,lat,"quos autem iustificavit, ipsos et glorificavit . Illa omnia iam facta sunt: praescivit, praedestinavit, vocavit, iustificavit: quoniam et omnes iam praesciti ac praedestinati sunt, et multi iam vocati atque iustificati; quod autem posuit in"
candidat_proche,concept_source_vs_leeway_5c6d7e8f,Source vs. Leeway Freedom,discusses Source vs. Leeway Freedom?,0.71,passage_alex_fat_1,Alexander of Aphrodisias,De Fato,De Fato 1,grc,"Ἦν μὲν δι’ εὐχῆς μοι, μέγιστοι αὐτοκράτορες ΔΣεβῆρε καὶ Ἀντωνῖνε, αὐτῷ γενομένῳ παρ’ ὑμῖν ἰδεῖν τε ὑμᾶς καὶ προσειπεῖν καὶ καθομολογῆσαι χάριν ἀνθ’ ὧν ἔπαθον εὖ παρ’ ὑμῶν πολλάκις, αἰεὶ τυχών πάντων ὧν ἠξίωσα μετὰ μαρτυρίας ἧς δίκαιος εἶναι"
candidat_proche,concept_libertas_spontaneitatis_5g9b0c68,Liberty of Spontaneity (Libertas Spontaneita,discusses Liberty of Spontaneity (Libertas Spontaneita?,0.71,passage_alex_fat_39,Alexander of Aphrodisias,De Fato,De Fato 39,grc,"Ταῦτα ὑμῖν, ὦ θειότατοι αὐτοκράτορες. τῆς Ἀριστοτέλους δόξης περί τε εἱμαρμένης καὶ τοῦ ἐφ’ ἡμῖν κατ’ ἐμὴν δόξαν τὰ κεφάλαια, καθ’ ἣν δοξάζοντες εἴς τε θεοὺς εὐσεβήσομεν, τὰ μὲν εἰδότες αὐτοῖς χάριν ἀνθ’ ὧν φθάνομεν ὑπ’ αὐτῶν εὖ πεπονθότες,"
candidat_proche,concept_ancient_free_will_debate_structure_z6a7b8c9,Ancient Free Will Debate: Compatibilism vs. ,discusses Ancient Free Will Debate: Compatibilism vs. ?,0.71,passage_alex_fat_17,Alexander of Aphrodisias,De Fato,De Fato 17,grc,"πῶς δ’ ἂν σώζοιεν τοιαῦτα λέγοντες τὴν ὑπὸ τῶν θεῶν γινομένην τῶν θνητῶν πρόνοιαν; εἰ γὰρ αἴ τε τῶν θεῶν ἐπιφάνειαι, ἅς φασιν γίνεσθαί τισιν, κατά τινα γίνονται προκαταβεβλημένην αἰτίαν, ὡς πρὸ τοῦ γενέσθαι τινὰ αὐτῶν ἀληθὲς εἶναι τὸ τοῦδε "
candidat_proche,concept_frede_general_schema_of_free_will,Schéma général d'une notion de libre arbitre,discusses Schéma général d'une notion de libre arbitre?,0.71,passage_alex_fat_20,Alexander of Aphrodisias,De Fato,De Fato 20,grc,"ἀλλ’ ὅτι μὲν καὶ ἔστι τι ἐφ’ ἡμῖν ὀνομάσαι, καὶ οὐ διὰ τὴν ἐξουσίαν ταύτην ἀναιτίως τι γίνεται, τῷ τῶν οὕτως γινομένων αἴτιον τὸν ἄνθρωπον εἶναι, ἀρχὴν αὐτὸν ὄντα τῶν γινομένων ὑφ’ αὑτοῦ, ἱκανὰ μὲν δεῖξαι καὶ τὰ εἰρημένα, ἱκανῶς δ’ ἂν ἐπείσ"
candidat_proche,concept_libertas_spontaneitatis_5g9b0c68,Liberty of Spontaneity (Libertas Spontaneita,discusses Liberty of Spontaneity (Libertas Spontaneita?,0.71,passage_arist_ee_2_8,Aristotle,Ἠθικὰ Εὐδήμεια,2.8,grc,"ὅτι μὲν τοίνυν οὐκ ἔστι τὸ ἑκούσιον τὸ κατὰ ὄρεξιν πράττειν, οὐδʼ ἀκούσιον τὸ παρὰ τὴν ὄρεξιν, φανερόν· ὅτι δʼ οὐδὲ κατὰ προαίρεσιν, πάλιν ἐκ τῶνδε δῆλον. τὸ μὲν γὰρ κατὰ βούλησιν ὡς οὐκ ἀκούσιον ἀπεδείχθη,   ἀλλὰ μᾶλλον πᾶν ὃ βούλεται καὶ "
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.71,passage_aug_dla_3_16_45,Augustine,De libero arbitrio,3.16.45,lat,"Deus autem nulli debet aliquid, quia omnia gratuito praestat. Et si quisquam dicet ab illo aliquid deberi meritis suis, certe ut esset, non ei debebatur. Non enim erat cui deberetur. Et tamen, quod meritum est converti ad eum ex quo es, ut "
candidat_proche,concept_mr2_ability_responsibility,MR2: Ability-based Moral Responsibility,discusses MR2: Ability-based Moral Responsibility?,0.71,passage_aug_dla_3_16_45,Augustine,De libero arbitrio,3.16.45,lat,"Deus autem nulli debet aliquid, quia omnia gratuito praestat. Et si quisquam dicet ab illo aliquid deberi meritis suis, certe ut esset, non ei debebatur. Non enim erat cui deberetur. Et tamen, quod meritum est converti ad eum ex quo es, ut "
candidat_proche,concept_practical_life_alex,Practical Life / πρακτικὸς βίος (Alexander),discusses Practical Life / πρακτικὸς βίος (Alexander)?,0.71,passage_alex_fat_21,Alexander of Aphrodisias,De Fato,De Fato 21,grc,"μηδὲ ἐκεῖνο δὲ ἡμῖν ἀνεξέταστον παραλελείφθω, εἴ τις ὑποθοῖτο, μηδὲν μᾶλλον ἀληθῆ εἶναι τὸ εἶναί τι οὕτως ἐφ’ ἡμῖν, ὡς ἡμεῖς τε ἀξιοῦμεν καὶ ἡ τῶν πραγμάτων φύσις ἔχειν μαρτυρεῖ, τοῦ πάντα ἐξ ἀνάγκης τε γίνεσθαι καὶ καθ’ εἱμαρμένην, ἀλλ’ εἶ"
candidat_proche,concept_fate_principle_bobzien,"Principe du Destin (Fate Principle, Bobzien ","discusses Principe du Destin (Fate Principle, Bobzien ?",0.7,passage_alex_fat_13,Alexander of Aphrodisias,De Fato,De Fato 13,grc,"τοιούτου δ’ ὄντος αὐτοῦ, τὸ μὲν δεικνύναι τοῦτο σωζόμενον κατὰ τοὺς πάντα λέγοντας γίνεσθαι καθ’ εἱμαρμένην οὐδὲ ἐπιχειροῦσιν τὴν ἀρχήν (ἴσασιν γὰρ ἐγχειρήσαντες ἀδυνάτοις), ὡς δὲ ἐπὶ τῆς τύχης ἄλλο τι σημαινόμενον ὑποθέντες τῷ τῆς τύχης ὀν"
candidat_proche,concept_source_vs_leeway_5c6d7e8f,Source vs. Leeway Freedom,discusses Source vs. Leeway Freedom?,0.7,passage_alex_fat_32,Alexander of Aphrodisias,De Fato,De Fato 32,grc,"ἀλλὰ τῶν μὲν τοιούτων ἅλις (ἱκανὸν γὰρ ἐφ’ ἑκάστου τὸ ἐνδείξασθαι τὴν τῆς δόξης ἀτοπίαν), ἱκανῶς δ’ οἶμαι δεδηλῶσθαι, πῶς λέγεται τὸ ἐπὶ τῷ φρονίμῳ εἶναι τὸ φρονεῖν καίτοι μὴ δυναμένῳ μὴ φρονεῖν· οὐ γὰρ ὅτι νῦν, ὅτε ἐστὶ φρόνιμος, ἐπ’ αὐτῷ "
candidat_proche,concept_hekousion_voluntary_aristotle_a1b2c3d4,Hekousion (Ἑκούσιον),discusses Hekousion (Ἑκούσιον)?,0.7,passage_arist_ee_7_6,Aristotle,Ἠθικὰ Εὐδήμεια,7.6,grc,"πόσα μὲν οὖν εἴδη φιλίας, καὶ τίνες διαφοραὶ καθʼ ἃς λέγονται οἱ τε φίλοι καὶ οἱ φιλοῦντες καὶ οἱ φιλούμενοι, καὶ οὕτως ὥστε φίλοι εἶναι καὶ ἄνευ τούτου, εἴρηται· περὶ δὲ αὐτὸν αὑτῷ φίλον εἶναι ἢ μή, πολλὴν ἔχει ἐπίσκεψιν. δοκεῖ γὰρ ἐνίοις "
candidat_proche,concept_to_eph_hemin_nemesius,To eph' hemin (τὸ ἐφ᾽ ἡμῖν) — Nemesius,discusses To eph' hemin (τὸ ἐφ᾽ ἡμῖν) — Nemesius?,0.7,passage_alex_fat_5,Alexander of Aphrodisias,De Fato,De Fato 5,grc,"τούτων δ’ οὕτως ἐχόντων καὶ πάντων τῶν γινομένων εἰς τούτους τοὺς τρόπους νενεμημένων ἀκόλουθον ἐπὶ τούτοις ἰδεῖν, ἐν ποίῳ τῶν ποιητικῶν αἰτίων χρὴ τιθέναι τὴν εἱμαρμένην. ἆρά γε ἐν τοῖς οὐδενὸς γινομένοις χάριν; ἢ τοῦτο μὲν παντάπασιν ἄλογ"
candidat_proche,concept_ancient_free_will_debate_structure_z6a7b8c9,Ancient Free Will Debate: Compatibilism vs. ,discusses Ancient Free Will Debate: Compatibilism vs. ?,0.7,passage_alex_fat_5,Alexander of Aphrodisias,De Fato,De Fato 5,grc,"τούτων δ’ οὕτως ἐχόντων καὶ πάντων τῶν γινομένων εἰς τούτους τοὺς τρόπους νενεμημένων ἀκόλουθον ἐπὶ τούτοις ἰδεῖν, ἐν ποίῳ τῶν ποιητικῶν αἰτίων χρὴ τιθέναι τὴν εἱμαρμένην. ἆρά γε ἐν τοῖς οὐδενὸς γινομένοις χάριν; ἢ τοῦτο μὲν παντάπασιν ἄλογ"
candidat_proche,concept_external_principle_action,External Principle of Rational Action (ἔξωθε,discusses External Principle of Rational Action (ἔξωθε?,0.7,passage_arist_met_12_3,Aristotle,τὰ Μετὰ τὰ Φυσικά,12.3,grc,"μετὰ ταῦτα ὅτι οὐ γίγνεται οὔτε ἡ ὕλη οὔτε τὸ εἶδος, λέγω δὲ τὰ ἔσχατα. πᾶν γὰρ μεταβάλλει τὶ καὶ ὑπό τινος καὶ εἴς τι·  ὑφʼ οὗ μέν, τοῦ πρώτου κινοῦντος· ὃ δέ, ἡ ὕλη· εἰς ὃ δέ, τὸ εἶδος. εἰς ἄπειρον οὖν εἶσιν, εἰ μὴ μόνον ὁ χαλκὸς γίγνεται"
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.7,passage_arist_met_12_3,Aristotle,τὰ Μετὰ τὰ Φυσικά,12.3,grc,"μετὰ ταῦτα ὅτι οὐ γίγνεται οὔτε ἡ ὕλη οὔτε τὸ εἶδος, λέγω δὲ τὰ ἔσχατα. πᾶν γὰρ μεταβάλλει τὶ καὶ ὑπό τινος καὶ εἴς τι·  ὑφʼ οὗ μέν, τοῦ πρώτου κινοῦντος· ὃ δέ, ἡ ὕλη· εἰς ὃ δέ, τὸ εἶδος. εἰς ἄπειρον οὖν εἶσιν, εἰ μὴ μόνον ὁ χαλκὸς γίγνεται"
candidat_proche,concept_liberum_arbitrium_u3v4w5x6,Free Choice (Liberum Arbitrium),discusses Free Choice (Liberum Arbitrium)?,0.7,passage_alex_fat_39,Alexander of Aphrodisias,De Fato,De Fato 39,grc,"Ταῦτα ὑμῖν, ὦ θειότατοι αὐτοκράτορες. τῆς Ἀριστοτέλους δόξης περί τε εἱμαρμένης καὶ τοῦ ἐφ’ ἡμῖν κατ’ ἐμὴν δόξαν τὰ κεφάλαια, καθ’ ἣν δοξάζοντες εἴς τε θεοὺς εὐσεβήσομεν, τὰ μὲν εἰδότες αὐτοῖς χάριν ἀνθ’ ὧν φθάνομεν ὑπ’ αὐτῶν εὖ πεπονθότες,"
candidat_proche,concept_autokrateia_alex,Self-Governance / αὐτεξούσιον (Alexander),discusses Self-Governance / αὐτεξούσιον (Alexander)?,0.7,passage_cic_fat_25,Marcus Tullius Cicero,De Fato,Fat. 25,lat,"Rursus autem, ne omnes physici inrideant nos, si dicamus quicquam fieri sine causa, distinguendum est et ita dicendum, ipsius individui hanc esse naturam, ut pondere et gravitate moveatur, eamque ipsam esse causam, cur ita feratur. Similite"
candidat_proche,concept_mr1_autonomy_responsibility,MR1: Autonomy-based Moral Responsibility,discusses MR1: Autonomy-based Moral Responsibility?,0.7,passage_alex_fat_2,Alexander of Aphrodisias,De Fato,De Fato 2,grc,"Τὸ μὲν οὖν εἶναί τι τὴν εἱμαρμένην καὶ αἰτίαν εἶναι τοῦ γίνεσθαί τινα κατ’ αὐτὴν ἱκανῶς ἡ τῶν ἀνθρώπων συνίστησιν πρόληψις (οὐ γὰρ κενὸν οὐδ’ ἄστοχον τἀληθοῦς ἡ κοινὴ τῶν ἀνθρώπων φύσις, καθ’ ἣν περί τινων ὁμοδοξοῦσιν ἀλλήλοις, ὅσοι γε αὐτῶ"
candidat_proche,concept_source_vs_leeway_5c6d7e8f,Source vs. Leeway Freedom,discusses Source vs. Leeway Freedom?,0.7,passage_alex_fat_14,Alexander of Aphrodisias,De Fato,De Fato 14,grc,"ἔνεστι δ’ ὁρᾶν, εἰ ταῦτα λέγοντες σώζουσιν τὰς κοινὰς περὶ τοῦ ἐφ’ ἡμῖν πάντων ἀνθρώπων προλήψεις. οἱ γὰρ ἀπαιτοῦντες αὐτούς, πῶς οἷόν τε πάντων ὄντων καθ’ εἱμαρμένην τὸ ἐφ’ ἡμῖν σώζεσθαι, οὐκ ὄνομα μόνον τοῦ ἐφ’ ἡμῖν τιθέντες τοῦτ’ ἀπαιτοῦ"
candidat_proche,concept_arche_alex,Archē (ἀρχή),discusses Archē (ἀρχή)?,0.7,passage_alex_fat_16,Alexander of Aphrodisias,De Fato,De Fato 16,grc,"Ἀλλ’ ὅτι μὲν οὔτε σώζουσι τὸ ἐφ’ ἡμῖν οἱ λέγοντες πάντα καθ’ εἱμαρμένην γίνεσθαι (οὐ γὰρ περὶ οὖ ζητοῦμεν, εἰ σώζεται κατ’ αὐτούς, τοῦτο σώζεται, οἵ γε καὶ αἰτίαν ἀποδιδόναι πειρῶνται τοῦ μηδὲ τὴν ἀρχὴν δυνατὸν εἶναι τὸ πρᾶγμα), οὐδὲ ἣν ἀπο"
candidat_proche,concept_arche_alex,Archē (ἀρχή),discusses Archē (ἀρχή)?,0.7,passage_arist_di_9_12,Aristotle,De interpretatione,9.12,grc,"Εἰ δὴ ταῦτα ἀδύνατα — ὁρῶμεν γὰρ ὅτι ἔστιν ἀρχὴ τῶν ἐσομένων καὶ ἀπὸ τοῦ βουλεύεσθαι καὶ ἀπὸ τοῦ πρᾶξαί τι, καὶ ὅτι ὅλως ἔστιν ἐν τοῖς μὴ ἀεὶ ἐνεργοῦσι τὸ δυνατὸν εἶναι καὶ μὴ ὁμοίως· ἐν οἷς ἄμφω ἐνδέχεται, καὶ τὸ εἶναι καὶ τὸ μὴ εἶναι, ὥστ"
candidat_proche,concept_boule_practical_wisdom,Βουλή,discusses Βουλή?,0.7,passage_arist_di_9_12,Aristotle,De interpretatione,9.12,grc,"Εἰ δὴ ταῦτα ἀδύνατα — ὁρῶμεν γὰρ ὅτι ἔστιν ἀρχὴ τῶν ἐσομένων καὶ ἀπὸ τοῦ βουλεύεσθαι καὶ ἀπὸ τοῦ πρᾶξαί τι, καὶ ὅτι ὅλως ἔστιν ἐν τοῖς μὴ ἀεὶ ἐνεργοῦσι τὸ δυνατὸν εἶναι καὶ μὴ ὁμοίως· ἐν οἷς ἄμφω ἐνδέχεται, καὶ τὸ εἶναι καὶ τὸ μὴ εἶναι, ὥστ"
candidat_proche,concept_boule_practical_wisdom,Βουλή,discusses Βουλή?,0.7,passage_cic_fat_2,Marcus Tullius Cicero,De Fato,Fat. 2,lat,"Nam cum essem in Puteolano Hirtiusque noster, consul designatus, isdem in locis, vir nobis amicissimus et his studiis, in quibus nos a pueritia viximus, deditus, multum una eramus, maxime nos quidem exquirentes ea consilia, quae ad pacem et"
candidat_proche,concept_to_eph_hemin_nemesius,To eph' hemin (τὸ ἐφ᾽ ἡμῖν) — Nemesius,discusses To eph' hemin (τὸ ἐφ᾽ ἡμῖν) — Nemesius?,0.7,passage_alex_fat_15,Alexander of Aphrodisias,De Fato,De Fato 15,grc,"τὸ δ’ ἐποχουμένους τῷ εἰ δὴ τῶν αὐτῶν περιεστώτων ὁτὲ μὲν οὕτως ὁτὲ δὲ ἄλλως ἐνεργήσει τις, ἀναίτιον κίνησιν εἰσάγεσθαι’ διὰ τοῦτο λέγειν μὴ δύνασθαι οὗ πράξει τις πρᾶξαι τὸ ἀντικείμενον, μήποτε καὶ αὐτὸ τῶν ὁμοίως τοῖς προειρημένοις παρορω"
candidat_proche,concept_libertas_spontaneitatis_5g9b0c68,Liberty of Spontaneity (Libertas Spontaneita,discusses Liberty of Spontaneity (Libertas Spontaneita?,0.7,passage_alex_fat_19,Alexander of Aphrodisias,De Fato,De Fato 19,grc,Ἐπαύσαντο δ’ ἂν τῆς ἐν τοῖς λόγοις φιλοτιμίας καὶ συγχωρησάντων εἶναι τὸ ἐφ’ ἡμῖν ἐλεύθερόν τε καὶ αὐτεξούσιον καὶ κύριον τῆς τῶν ἀντικειμένων αἱρέσεώς τε καὶ πράξεως [...] ἐπὶ περιεστῶσιν ἀνθρώποις δίκαιος γίνεσθαι πεπιστευμένος ὁμοίως ἰδι
candidat_proche,concept_to_eph_hemin_basil,To eph' hemin identified as autexousion (Bas,discusses To eph' hemin identified as autexousion (Bas?,0.7,passage_alex_fat_19,Alexander of Aphrodisias,De Fato,De Fato 19,grc,Ἐπαύσαντο δ’ ἂν τῆς ἐν τοῖς λόγοις φιλοτιμίας καὶ συγχωρησάντων εἶναι τὸ ἐφ’ ἡμῖν ἐλεύθερόν τε καὶ αὐτεξούσιον καὶ κύριον τῆς τῶν ἀντικειμένων αἱρέσεώς τε καὶ πράξεως [...] ἐπὶ περιεστῶσιν ἀνθρώποις δίκαιος γίνεσθαι πεπιστευμένος ὁμοίως ἰδι
candidat_proche,concept_ancient_free_will_debate_structure_z6a7b8c9,Ancient Free Will Debate: Compatibilism vs. ,discusses Ancient Free Will Debate: Compatibilism vs. ?,0.7,passage_alex_fat_19,Alexander of Aphrodisias,De Fato,De Fato 19,grc,Ἐπαύσαντο δ’ ἂν τῆς ἐν τοῖς λόγοις φιλοτιμίας καὶ συγχωρησάντων εἶναι τὸ ἐφ’ ἡμῖν ἐλεύθερόν τε καὶ αὐτεξούσιον καὶ κύριον τῆς τῶν ἀντικειμένων αἱρέσεώς τε καὶ πράξεως [...] ἐπὶ περιεστῶσιν ἀνθρώποις δίκαιος γίνεσθαι πεπιστευμένος ὁμοίως ἰδι
candidat_proche,concept_autokrateia_alex,Self-Governance / αὐτεξούσιον (Alexander),discusses Self-Governance / αὐτεξούσιον (Alexander)?,0.7,passage_alex_fat_29,Alexander of Aphrodisias,De Fato,De Fato 29,grc,"ἐδείξαμεν δὲ ὅτι οὕτως ἐπ’ αὐτῷ τῷ φρονίμῳ τὸ εἶναι τοιούτῳ, ὅτι τῆς τοιαύτης ἕξεως καὶ τῆς κτήσεως αὐτῆς αὐτὸς αἴτιος τῷ καὶ τοῦ μὴ γενέσθαι τοιοῦτος ἔχειν πρότερον τὴν ἐξουσίαν. τὴν μὲν οὖν ἕξιν μηκέτ’ ἔχει ὡς ἐπ’ αὐτῷ (ὥσπερ οὐδὲ τῷ αὐτὸ"
candidat_proche,concept_eph_hemin_two_sided_potestative,Two-sided Potestative ἐφ' ἡμῖν,discusses Two-sided Potestative ἐφ' ἡμῖν?,0.7,passage_alex_fat_11,Alexander of Aphrodisias,De Fato,De Fato 11,grc,"Ἀκολουθεῖ δὲ τῷ πάντα τὰ γινόμενα προκαταβεβλημέναις καὶ ὡρισμέναις καὶ προυπαρχούσαις τισὶν αἰτίαις ἔσεσθαι τὸ καὶ βουλεύεσθαι τοὺς ἀνθρώπους μάτην περὶ τῶν πρακτέων αὐτοῖς. εἰ δὲ τὸ βουλεύεσθαι μάτην, μάτην ἂν ἄνθρωπος εἴη βουλευτικός. κα"
candidat_proche,concept_eph_hemin_kyrion_plut,Eph' hēmin as Master / τὸ ἐφ' ἡμῖν ὡς κύριον,discusses Eph' hēmin as Master / τὸ ἐφ' ἡμῖν ὡς κύριον?,0.7,passage_alex_fat_11,Alexander of Aphrodisias,De Fato,De Fato 11,grc,"Ἀκολουθεῖ δὲ τῷ πάντα τὰ γινόμενα προκαταβεβλημέναις καὶ ὡρισμέναις καὶ προυπαρχούσαις τισὶν αἰτίαις ἔσεσθαι τὸ καὶ βουλεύεσθαι τοὺς ἀνθρώπους μάτην περὶ τῶν πρακτέων αὐτοῖς. εἰ δὲ τὸ βουλεύεσθαι μάτην, μάτην ἂν ἄνθρωπος εἴη βουλευτικός. κα"
candidat_proche,concept_providentia_stoic_seneca_b3c4d5e6,Providentia (Stoic Providence),discusses Providentia (Stoic Providence)?,0.7,passage_boethius_cons_14,Boethius,De Consolatione Philosophiae,Cons. 14,lat,"Tu frondifluae frigore brumae stringis lucem breviore mora, tu, cum fervida venerit aestas, agiles nocti dividis horas. Tua vis varium temperat annum, ut, quas Boreae spiritus aufert, revehat mites Zephyrus frondes, quaeque Arcturus semina "
candidat_proche,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.7,passage_arist_phys_6_10,Aristotle,Physica,6.10,grc,"Ἀποδεδειγμένων δὲ τούτων λέγομεν ὅτι τὸ ἀμερὲς οὐκ  ἐνδέχεται                             κινεῖσθαι πλὴν κατὰ συμβεβηκός, οἷον κινουμένου  τοῦ σώματος                             ἢ τοῦ μεγέθους τῷ ἐνυπάρχειν, καθάπερ ἂν εἰ τὸ ἐν τῷ πλοίῳ κι"
candidat_proche,concept_eph_hemin_two_sided_potestative,Two-sided Potestative ἐφ' ἡμῖν,discusses Two-sided Potestative ἐφ' ἡμῖν?,0.7,passage_alex_fat_21,Alexander of Aphrodisias,De Fato,De Fato 21,grc,"μηδὲ ἐκεῖνο δὲ ἡμῖν ἀνεξέταστον παραλελείφθω, εἴ τις ὑποθοῖτο, μηδὲν μᾶλλον ἀληθῆ εἶναι τὸ εἶναί τι οὕτως ἐφ’ ἡμῖν, ὡς ἡμεῖς τε ἀξιοῦμεν καὶ ἡ τῶν πραγμάτων φύσις ἔχειν μαρτυρεῖ, τοῦ πάντα ἐξ ἀνάγκης τε γίνεσθαι καὶ καθ’ εἱμαρμένην, ἀλλ’ εἶ"
candidat_proche,concept_eph_hemin_two_sided_potestative,Two-sided Potestative ἐφ' ἡμῖν,discusses Two-sided Potestative ἐφ' ἡμῖν?,0.7,passage_alex_fat_28,Alexander of Aphrodisias,De Fato,De Fato 28,grc,"οἱ δὲ φάσκοντες ἐξ ἀνάγκης ἡμᾶς εἶναί τε καὶ γίνεσθαι τοιούτους, καὶ μὴ καταλιπόντες ἡμῖν τὴν ἐξουσίαν τοῦ ταῦτα πράττειν τε καὶ μή, δι’ ὧν ἂν τοιοῦτοι γενοίμεθα, καὶ διὰ τοῦτο μήτε τοῖς κακοῖς γινομένοις ἐξεῖναι μὴ ταῦτα πράττειν, ἃ πράττο"
candidat_proche,concept_plurality_goods_alex,"Plurality of Goods (Noble, Pleasant, Advanta","discusses Plurality of Goods (Noble, Pleasant, Advanta?",0.7,passage_arist_ee_7_11,Aristotle,Ἠθικὰ Εὐδήμεια,7.11,grc,"περὶ δὲ τοῦ ἀγαθοῦ καὶ κατʼ ἀρετὴν φίλου, σκεπτέον πότερον δεῖ ἐκείνῳ τὰ χρήσιμα ὑπηρετεῖν καὶ βοηθεῖν ἢ τῷ ἀντιποιοῦντι καὶ δυναμένῳ. τοῦτο δὲ τὸ αὐτὸ πρόβλημα ἐστί, πότερον τὸν φίλον ἢ τὸν σπουδαῖον εὖ ποιητέον μᾶλλον. ἂν  μὲν γὰρ ὁ φίλος"
edge_faible,concept_hekousion_voluntary_aristotle_a1b2c3d4,Hekousion (Ἑκούσιον),discusses Hekousion (Ἑκούσιον)?,0.68,passage_arist_en_3_12,Aristotle,Ethica Nicomachea,"Arist. EN III.12, 1119a21-1119b18",grc,"ARISTOTLE ON VOLUNTARINESS OF INTEMPERANCE VS COWARDICE  This chapter returns to the theme of voluntariness, arguing that intemperance is MORE voluntary than cowardice, which has implications for moral responsibility.  Greek: ἑκουσίῳ δὲ μᾶλ"
edge_faible,concept_non_necessitating_cause_alex,Non-Necessitating Cause (modern rendering: α,discusses Non-Necessitating Cause (modern rendering: α?,0.67,passage_alex_fat_24,Alexander of Aphrodisias,De Fato,De Fato 24,grc,ἆρ’ οὖν τούτων οὕτως ἐχόντων ἀναιτίως τι γενήσεται καἴ τοῦθ’ ἡμῶν ὁ λόγος προξενεῖ; ἢ δύναται | σώζεσθαι τὸ μηδὲν ἀναιτίως τῶν γινομένων γίνεσθαι καὶ τοῦτον τὸν τρόπον ἐχόντων ὡς ἡμεῖς λέγομεν τῶν πραγμάτων. ἂν γὰρ παυσάμενοι τῆς ἀλύσεως τῶ
edge_faible,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.63,passage_alex_fat_39,Alexander of Aphrodisias,De Fato,De Fato 39,grc,"Ταῦτα ὑμῖν, ὦ θειότατοι αὐτοκράτορες. τῆς Ἀριστοτέλους δόξης περί τε εἱμαρμένης καὶ τοῦ ἐφ’ ἡμῖν κατ’ ἐμὴν δόξαν τὰ κεφάλαια, καθ’ ἣν δοξάζοντες εἴς τε θεοὺς εὐσεβήσομεν, τὰ μὲν εἰδότες αὐτοῖς χάριν ἀνθ’ ὧν φθάνομεν ὑπ’ αὐτῶν εὖ πεπονθότες,"
edge_faible,concept_practical_life_alex,Practical Life / πρακτικὸς βίος (Alexander),discusses Practical Life / πρακτικὸς βίος (Alexander)?,0.62,passage_alex_fat_18,Alexander of Aphrodisias,De Fato,De Fato 18,grc,"ἀλλ’ ὅτι μὲν τὸ δόγμα τοῦτο ἀνατροπῆς αἴτιον παντὸς τοῦ τῶν ἀνθρώπων βίου, παντί που μαθεῖν ῥᾴδιον, ὅτι δὲ καὶ ψεῦδος, ἱκανὸν μαρτύριον τὸ μηδ’ αὐτοὺς τοὺς προστάτας αὐτοῦ δύνασθαι πείθεσθαι τοῖς ὑφ’ αὐτῶν λεγομένοις. οὕτω γὰρ ἐν πᾶσι τοῖς "
edge_faible,concept_cylinder_analogy_chrysippus_e5f6g7h8,Cylinder Analogy (Chrysippus),discusses Cylinder Analogy (Chrysippus)?,0.57,passage_alex_fat_15,Alexander of Aphrodisias,De Fato,De Fato 15,grc,"τὸ δ’ ἐποχουμένους τῷ εἰ δὴ τῶν αὐτῶν περιεστώτων ὁτὲ μὲν οὕτως ὁτὲ δὲ ἄλλως ἐνεργήσει τις, ἀναίτιον κίνησιν εἰσάγεσθαι’ διὰ τοῦτο λέγειν μὴ δύνασθαι οὗ πράξει τις πρᾶξαι τὸ ἀντικείμενον, μήποτε καὶ αὐτὸ τῶν ὁμοίως τοῖς προειρημένοις παρορω"
edge_faible,concept_ananke_necessity_democritus_h8i9j0k1,Ananke (Ἀνάγκη),discusses Ananke (Ἀνάγκη)?,0.56,passage_alex_fat_5,Alexander of Aphrodisias,De Fato,De Fato 5,grc,"τούτων δ’ οὕτως ἐχόντων καὶ πάντων τῶν γινομένων εἰς τούτους τοὺς τρόπους νενεμημένων ἀκόλουθον ἐπὶ τούτοις ἰδεῖν, ἐν ποίῳ τῶν ποιητικῶν αἰτίων χρὴ τιθέναι τὴν εἱμαρμένην. ἆρά γε ἐν τοῖς οὐδενὸς γινομένοις χάριν; ἢ τοῦτο μὲν παντάπασιν ἄλογ"
